Gene stable ID,Transcript stable ID,Gene type,Gene name,miRBase accession,miRBase ID
ENSG00000265213,ENST00000579779,miRNA,MIR3684,MI0016085,hsa-mir-3684
ENSG00000221504,ENST00000408577,miRNA,AC011456.1,,
ENSG00000212024,ENST00000390735,miRNA,MIR550A3,MI0003762,hsa-mir-550a-3
ENSG00000263960,ENST00000581176,miRNA,AC007773.1,,
ENSG00000265711,ENST00000578959,miRNA,AL049871.1,,
ENSG00000221314,ENST00000408387,miRNA,AC093700.1,,
ENSG00000264344,ENST00000584092,miRNA,AP000936.2,,
ENSG00000266377,ENST00000577188,miRNA,AC095064.1,,
ENSG00000207826,ENST00000385091,miRNA,MIR596,MI0003608,hsa-mir-596
ENSG00000263925,ENST00000579041,miRNA,AC092364.1,,
ENSG00000265998,ENST00000581965,miRNA,AC092364.3,,
ENSG00000266590,ENST00000580945,miRNA,AC090692.1,,
ENSG00000263389,ENST00000579824,miRNA,MIR3973,MI0016991,hsa-mir-3973
ENSG00000221770,ENST00000408843,miRNA,AC010203.1,,
ENSG00000266547,ENST00000582662,miRNA,AL161645.1,,
ENSG00000212104,ENST00000390815,miRNA,AC026877.1,,
ENSG00000263780,ENST00000580268,miRNA,AC005621.1,,
ENSG00000264020,ENST00000408499,miRNA,AC027806.1,,
ENSG00000221804,ENST00000408877,miRNA,AC021749.1,,
ENSG00000264211,ENST00000581627,miRNA,MIR4492,MI0016854,hsa-mir-4492
ENSG00000266526,ENST00000583526,miRNA,AC090720.1,,
ENSG00000221357,ENST00000408430,miRNA,AC104387.1,,
ENSG00000207771,ENST00000385037,miRNA,MIR550A1,MI0016686,hsa-mir-550b-1
ENSG00000207771,ENST00000385037,miRNA,MIR550A1,MI0003600,hsa-mir-550a-1
ENSG00000266398,ENST00000577421,miRNA,MIR3656,MI0016056,hsa-mir-3656
ENSG00000264355,ENST00000577275,miRNA,AC008738.2,,
ENSG00000207645,ENST00000384913,miRNA,MIR512-1,MI0003141,hsa-mir-512-2
ENSG00000207645,ENST00000384913,miRNA,MIR512-1,MI0003140,hsa-mir-512-1
ENSG00000207644,ENST00000384912,miRNA,MIR512-2,MI0003141,hsa-mir-512-2
ENSG00000207644,ENST00000384912,miRNA,MIR512-2,MI0003140,hsa-mir-512-1
ENSG00000221017,ENST00000408090,miRNA,MIR1323,MI0003786,hsa-mir-1323
ENSG00000239036,ENST00000458984,miRNA,AC010209.1,,
ENSG00000207869,ENST00000385134,miRNA,MIR498,MI0003142,hsa-mir-498
ENSG00000207599,ENST00000384867,miRNA,MIR520E,MI0003143,hsa-mir-520e
ENSG00000207616,ENST00000384884,miRNA,MIR515-1,MI0003147,hsa-mir-515-2
ENSG00000207616,ENST00000384884,miRNA,MIR515-1,MI0003144,hsa-mir-515-1
ENSG00000207810,ENST00000385075,miRNA,MIR519E,MI0003145,hsa-mir-519e
ENSG00000207555,ENST00000384824,miRNA,MIR520F,MI0003146,hsa-mir-520f
ENSG00000207552,ENST00000384821,miRNA,MIR633,MI0003648,hsa-mir-633
ENSG00000207615,ENST00000384883,miRNA,MIR515-2,MI0003147,hsa-mir-515-2
ENSG00000207615,ENST00000384883,miRNA,MIR515-2,MI0003144,hsa-mir-515-1
ENSG00000207788,ENST00000385053,miRNA,MIR519C,MI0003148,hsa-mir-519c
ENSG00000221421,ENST00000408494,miRNA,MIR1283-1,MI0003832,hsa-mir-1283-1
ENSG00000207594,ENST00000384862,miRNA,MIR520A,MI0003149,hsa-mir-520a
ENSG00000207580,ENST00000384848,miRNA,MIR526B,MI0003150,hsa-mir-526b
ENSG00000207825,ENST00000385090,miRNA,MIR519B,MI0003151,hsa-mir-519b
ENSG00000207711,ENST00000384978,miRNA,MIR525,MI0003152,hsa-mir-525
ENSG00000208016,ENST00000385281,miRNA,MIR523,MI0003153,hsa-mir-523
ENSG00000207706,ENST00000384973,miRNA,MIR518F,MI0003154,hsa-mir-518f
ENSG00000207722,ENST00000384989,miRNA,MIR520B,MI0003155,hsa-mir-520b
ENSG00000207862,ENST00000385127,miRNA,MIR518B,MI0003156,hsa-mir-518b
ENSG00000207629,ENST00000384897,miRNA,MIR526A1,MI0003157,hsa-mir-526a-1
ENSG00000207738,ENST00000385005,miRNA,MIR520C,MI0003158,hsa-mir-520c
ENSG00000207553,ENST00000384822,miRNA,MIR518C,MI0003159,hsa-mir-518c
ENSG00000207977,ENST00000385242,miRNA,MIR524,MI0003160,hsa-mir-524
ENSG00000207734,ENST00000385001,miRNA,MIR517A,MI0003161,hsa-mir-517a
ENSG00000207981,ENST00000385246,miRNA,MIR519D,MI0003162,hsa-mir-519d
ENSG00000207549,ENST00000384818,miRNA,MIR521-2,MI0003163,hsa-mir-521-2
ENSG00000238470,ENST00000459261,miRNA,AC097361.1,,
ENSG00000207735,ENST00000385002,miRNA,MIR520D,MI0003164,hsa-mir-520d
ENSG00000207837,ENST00000385102,miRNA,MIR517B,MI0003165,hsa-mir-517b
ENSG00000207799,ENST00000385064,miRNA,MIR520G,MI0003166,hsa-mir-520g
ENSG00000216169,ENST00000401350,miRNA,AC098650.1,,
ENSG00000207925,ENST00000385190,miRNA,MIR516B2,MI0003167,hsa-mir-516b-2
ENSG00000211532,ENST00000390198,miRNA,MIR526A2,MI0003168,hsa-mir-526a-2
ENSG00000207987,ENST00000385252,miRNA,MIR518E,MI0003169,hsa-mir-518e
ENSG00000207803,ENST00000385068,miRNA,MIR518A1,MI0003170,hsa-mir-518a-1
ENSG00000207747,ENST00000385014,miRNA,MIR518D,MI0003171,hsa-mir-518d
ENSG00000207946,ENST00000385211,miRNA,MIR516B1,MI0003172,hsa-mir-516b-1
ENSG00000207699,ENST00000384966,miRNA,MIR518A2,MI0003173,hsa-mir-518a-2
ENSG00000207838,ENST00000385103,miRNA,MIR517C,MI0003174,hsa-mir-517c
ENSG00000264178,ENST00000582632,miRNA,AC137674.1,,
ENSG00000207861,ENST00000385126,miRNA,MIR520H,MI0003175,hsa-mir-520h
ENSG00000266546,ENST00000580690,miRNA,AC137674.2,,
ENSG00000207634,ENST00000384902,miRNA,MIR521-1,MI0003176,hsa-mir-521-1
ENSG00000252059,ENST00000516250,miRNA,AC012667.1,,
ENSG00000207806,ENST00000385071,miRNA,MIR522,MI0003177,hsa-mir-522
ENSG00000207992,ENST00000385257,miRNA,MIR519A1,MI0003178,hsa-mir-519a-1
ENSG00000207979,ENST00000385244,miRNA,MIR527,MI0003179,hsa-mir-527
ENSG00000251879,ENST00000516070,miRNA,AC010874.1,,
ENSG00000265376,ENST00000580653,miRNA,hsa-mir-466,MI0014157,hsa-mir-466
ENSG00000263476,ENST00000579389,miRNA,MIR3156-1,MI0014184,hsa-mir-3156-1
ENSG00000264143,ENST00000581953,miRNA,MIR4664,MI0017294,hsa-mir-4664
ENSG00000216166,ENST00000401347,miRNA,AC131160.1,,
ENSG00000207767,ENST00000385033,miRNA,MIR516A1,MI0003180,hsa-mir-516a-1
ENSG00000265569,ENST00000583623,miRNA,AC011453.1,,
ENSG00000221548,ENST00000408621,miRNA,MIR1283-2,MI0006430,hsa-mir-1283-2
ENSG00000207620,ENST00000384888,miRNA,MIR516A2,MI0003181,hsa-mir-516a-2
ENSG00000266451,ENST00000580148,miRNA,AP003385.1,,
ENSG00000199031,ENST00000362161,miRNA,MIR371A,MI0000779,hsa-mir-371a
ENSG00000199095,ENST00000362225,miRNA,MIR372,MI0000780,hsa-mir-372
ENSG00000199143,ENST00000362273,miRNA,MIR373,MI0000781,hsa-mir-373
ENSG00000221584,ENST00000408657,miRNA,AC008747.1,,
ENSG00000221553,ENST00000408626,miRNA,AC004924.1,,
ENSG00000221115,ENST00000408188,miRNA,AC020910.1,,
ENSG00000238727,ENST00000459297,miRNA,AC099540.1,,
ENSG00000265563,ENST00000583672,miRNA,hsa-mir-937,MI0005759,hsa-mir-937
ENSG00000215998,ENST00000401179,miRNA,MIR935,MI0005757,hsa-mir-935
ENSG00000263747,ENST00000579343,miRNA,AC234917.1,,
ENSG00000263094,ENST00000577096,miRNA,hsa-mir-661,MI0003669,hsa-mir-661
ENSG00000199179,ENST00000362309,miRNA,MIRLET7I,MI0000434,hsa-let-7i
ENSG00000207857,ENST00000385122,miRNA,AC097639.1,,
ENSG00000264135,ENST00000581249,miRNA,AC104306.2,,
ENSG00000264703,ENST00000579672,miRNA,MIR4752,MI0017391,hsa-mir-4752
ENSG00000266038,ENST00000580269,miRNA,MIR4659B,MI0017291,hsa-mir-4659b
ENSG00000266038,ENST00000580269,miRNA,MIR4659B,MI0017287,hsa-mir-4659a
ENSG00000221108,ENST00000408181,miRNA,AL845259.1,,
ENSG00000241000,ENST00000466464,miRNA,CU463998.2,,
ENSG00000240779,ENST00000460303,miRNA,CU463998.1,,
ENSG00000244656,ENST00000464427,miRNA,CU463998.3,,
ENSG00000263760,ENST00000579797,miRNA,CU463998.4,,
ENSG00000238469,ENST00000458781,miRNA,AC091487.1,,
ENSG00000211568,ENST00000390142,miRNA,MIR670,MI0003933,hsa-mir-670
ENSG00000199077,ENST00000362207,miRNA,MIR129-2,MI0000473,hsa-mir-129-2
ENSG00000239138,ENST00000459358,miRNA,AC023818.1,,
ENSG00000264841,ENST00000577911,miRNA,AC134729.1,,
ENSG00000266737,ENST00000583764,miRNA,MIR4691,MI0017324,hsa-mir-4691
ENSG00000221537,ENST00000408610,miRNA,MIR548H1,MI0006411,hsa-mir-548h-1
ENSG00000220993,ENST00000408066,miRNA,AC007611.1,,
ENSG00000263806,ENST00000585135,miRNA,AL592188.3,,
ENSG00000244180,ENST00000488948,miRNA,AL592188.2,,
ENSG00000222339,ENST00000410407,miRNA,AP000807.2,,
ENSG00000264827,ENST00000584459,miRNA,AL592188.4,,
ENSG00000266219,ENST00000582791,miRNA,AL592188.8,,
ENSG00000212093,ENST00000390804,miRNA,AP000807.1,,
ENSG00000263932,ENST00000584360,miRNA,MIR4448,MI0016791,hsa-mir-4448
ENSG00000266854,ENST00000577192,miRNA,AP003096.1,,
ENSG00000263397,ENST00000578146,miRNA,MIR5196,MI0018175,hsa-mir-5196
ENSG00000243151,ENST00000459341,miRNA,AL592188.1,,
ENSG00000265807,ENST00000581046,miRNA,AL592188.6,,
ENSG00000265525,ENST00000577630,miRNA,AL592188.5,,
ENSG00000221313,ENST00000408386,miRNA,AC010207.1,,
ENSG00000263554,ENST00000581508,miRNA,MIR4788,MI0017435,hsa-mir-4788
ENSG00000265539,ENST00000581178,miRNA,MIR3164,MI0014194,hsa-mir-3164
ENSG00000266525,ENST00000579075,miRNA,MIR4650-1,MI0017278,hsa-mir-4650-2
ENSG00000266525,ENST00000579075,miRNA,MIR4650-1,MI0017277,hsa-mir-4650-1
ENSG00000265024,ENST00000578565,miRNA,AC073089.1,,
ENSG00000266291,ENST00000584616,miRNA,hsa-mir-3180-3,MI0014217,hsa-mir-3180-3
ENSG00000266291,ENST00000584616,miRNA,hsa-mir-3180-3,MI0014215,hsa-mir-3180-2
ENSG00000266291,ENST00000584616,miRNA,hsa-mir-3180-3,MI0014214,hsa-mir-3180-1
ENSG00000265776,ENST00000584855,miRNA,hsa-mir-3670-2,MI0019112,hsa-mir-3670-2
ENSG00000265776,ENST00000584855,miRNA,hsa-mir-3670-2,MI0016071,hsa-mir-3670-1
ENSG00000266454,ENST00000579566,miRNA,MIR3179-3,MI0014221,hsa-mir-3179-3
ENSG00000266454,ENST00000579566,miRNA,MIR3179-3,MI0014216,hsa-mir-3179-2
ENSG00000266454,ENST00000579566,miRNA,MIR3179-3,MI0014213,hsa-mir-3179-1
ENSG00000221333,ENST00000408406,miRNA,MIR548K,MI0006354,hsa-mir-548k
ENSG00000266482,ENST00000579574,miRNA,AC023157.1,,
ENSG00000265830,ENST00000581141,miRNA,AL592188.7,,
ENSG00000264799,ENST00000578908,miRNA,AC009892.1,,
ENSG00000265515,ENST00000580939,miRNA,AC092287.1,,
ENSG00000263744,ENST00000579074,miRNA,MIR3664,MI0016065,hsa-mir-3664
ENSG00000266427,ENST00000583865,miRNA,AC098784.2,,
ENSG00000252584,ENST00000516775,miRNA,AC023050.1,,
ENSG00000221458,ENST00000408531,miRNA,AP003498.1,,
ENSG00000223235,ENST00000411303,miRNA,AP003498.2,,
ENSG00000221807,ENST00000408880,miRNA,AC069227.1,,
ENSG00000264091,ENST00000581755,miRNA,AP002495.1,,
ENSG00000199104,ENST00000362234,miRNA,MIR346,MI0000826,hsa-mir-346
ENSG00000238803,ENST00000459197,miRNA,AL732479.1,,
ENSG00000238909,ENST00000459228,miRNA,AC068643.1,,
ENSG00000216206,ENST00000401387,miRNA,AF228730.1,,
ENSG00000265199,ENST00000580563,miRNA,AL359218.1,,
ENSG00000202566,ENST00000365696,miRNA,MIR421,MI0003685,hsa-mir-421
ENSG00000212027,ENST00000390738,miRNA,MIR374B,MI0016684,hsa-mir-374c
ENSG00000212027,ENST00000390738,miRNA,MIR374B,MI0005566,hsa-mir-374b
ENSG00000263456,ENST00000577370,miRNA,MIR5189,MI0018168,hsa-mir-5189
ENSG00000207820,ENST00000385085,miRNA,MIR545,MI0003516,hsa-mir-545
ENSG00000221567,ENST00000408640,miRNA,AF228730.2,,
ENSG00000199168,ENST00000362298,miRNA,MIR374A,MI0000782,hsa-mir-374a
ENSG00000265672,ENST00000578292,miRNA,MIR4722,MI0017357,hsa-mir-4722
ENSG00000265796,ENST00000577842,miRNA,AC084357.1,,
ENSG00000221120,ENST00000408193,miRNA,MIR1224,MI0003764,hsa-mir-1224
ENSG00000266859,ENST00000583110,miRNA,AP000719.1,,
ENSG00000263742,ENST00000579874,miRNA,MIR3165,MI0014195,hsa-mir-3165
ENSG00000212089,ENST00000390800,miRNA,AP002490.1,,
ENSG00000266336,ENST00000579172,miRNA,AL356019.1,,
ENSG00000239776,ENST00000488123,miRNA,AC079949.1,,
ENSG00000207625,ENST00000384893,miRNA,MIR128-2,MI0000727,hsa-mir-128-2
ENSG00000263539,ENST00000583125,miRNA,AC024475.1,,
ENSG00000264102,ENST00000577966,miRNA,MIR4688,MI0017321,hsa-mir-4688
ENSG00000265014,ENST00000577972,miRNA,MIR3160-1,MI0014190,hsa-mir-3160-2
ENSG00000265014,ENST00000577972,miRNA,MIR3160-1,MI0014189,hsa-mir-3160-1
ENSG00000263540,ENST00000579697,miRNA,MIR5582,MI0019138,hsa-mir-5582
ENSG00000266090,ENST00000583099,miRNA,AC012603.1,,
ENSG00000264614,ENST00000581890,miRNA,MIR5588,MI0019147,hsa-mir-5588
ENSG00000221436,ENST00000408509,miRNA,MIR548F3,MI0006376,hsa-mir-548f-3
ENSG00000265910,ENST00000577816,miRNA,AC090559.2,,
ENSG00000264583,ENST00000582237,miRNA,MIR4487,MI0016848,hsa-mir-4487
ENSG00000265467,ENST00000578625,miRNA,AC090559.1,,
ENSG00000263693,ENST00000577977,miRNA,MIR3161,MI0014191,hsa-mir-3161
ENSG00000272036,ENST00000606837,miRNA,MIR139,MI0000261,hsa-mir-139
ENSG00000266462,ENST00000581390,miRNA,AC010327.1,,
ENSG00000265064,ENST00000583200,miRNA,MIR4692,MI0017325,hsa-mir-4692
ENSG00000211571,ENST00000390145,miRNA,AC010525.2,,
ENSG00000207995,ENST00000385260,miRNA,MIR325,MI0000824,hsa-mir-325
ENSG00000266866,ENST00000582555,miRNA,AP002761.1,,
ENSG00000264620,ENST00000577601,miRNA,AL139022.1,,
ENSG00000266531,ENST00000582134,miRNA,MIR4706,MI0017339,hsa-mir-4706
ENSG00000216194,ENST00000401375,miRNA,AC130360.1,,
ENSG00000221134,ENST00000408207,miRNA,AC007339.1,,
ENSG00000265708,ENST00000578350,miRNA,AC027348.1,,
ENSG00000265193,ENST00000579521,miRNA,MIR3923,MI0016430,hsa-mir-3923
ENSG00000216116,ENST00000401297,miRNA,AC117479.1,,
ENSG00000221310,ENST00000408383,miRNA,AC008967.1,,
ENSG00000265470,ENST00000580207,miRNA,MIR548AQ,MI0019130,hsa-mir-548aq
ENSG00000222730,ENST00000410798,miRNA,AC092296.1,,
ENSG00000238911,ENST00000458854,miRNA,AC026357.1,,
ENSG00000265029,ENST00000516979,miRNA,AC023158.1,,
ENSG00000264402,ENST00000578416,miRNA,MIR548AL,MI0016851,hsa-mir-548al
ENSG00000265524,ENST00000584607,miRNA,AC134300.1,,
ENSG00000265902,ENST00000581431,miRNA,MIR4696,MI0017329,hsa-mir-4696
ENSG00000264095,ENST00000580820,miRNA,AP000560.1,,
ENSG00000221380,ENST00000408453,miRNA,AC108696.1,,
ENSG00000266652,ENST00000578770,miRNA,AC107025.1,,
ENSG00000266461,ENST00000584881,miRNA,MIR2392,MI0016870,hsa-mir-2392
ENSG00000265344,ENST00000578538,miRNA,AP001992.1,,
ENSG00000266631,ENST00000580957,miRNA,AC006116.1,,
ENSG00000264947,ENST00000578512,miRNA,hsa-mir-3181,MI0014223,hsa-mir-3181
ENSG00000264446,ENST00000401300,miRNA,AC046130.1,,
ENSG00000221356,ENST00000408429,miRNA,AC004492.1,,
ENSG00000265072,ENST00000579335,miRNA,MIR3652,MI0016052,hsa-mir-3652
ENSG00000266025,ENST00000578742,miRNA,AC132660.1,,
ENSG00000215976,ENST00000401157,miRNA,AC078819.1,,
ENSG00000264084,ENST00000580619,miRNA,MIR5688,MI0019292,hsa-mir-5688
ENSG00000265462,ENST00000581433,miRNA,MIR3680-1,MI0019113,hsa-mir-3680-2
ENSG00000265462,ENST00000581433,miRNA,MIR3680-1,MI0016081,hsa-mir-3680-1
ENSG00000221751,ENST00000408824,miRNA,AC006380.1,,
ENSG00000223070,ENST00000411138,miRNA,AC006377.1,,
ENSG00000211574,ENST00000390219,miRNA,MIR770,MI0005118,hsa-mir-770
ENSG00000207989,ENST00000385254,miRNA,MIR493,MI0003132,hsa-mir-493
ENSG00000199090,ENST00000362220,miRNA,MIR326,MI0000808,hsa-mir-326
ENSG00000199151,ENST00000362281,miRNA,MIR337,MI0000806,hsa-mir-337
ENSG00000272291,ENST00000606903,miRNA,MIR665,MI0005563,hsa-mir-665
ENSG00000208001,ENST00000385266,miRNA,MIR431,MI0001721,hsa-mir-431
ENSG00000207569,ENST00000384837,miRNA,MIR433,MI0001723,hsa-mir-433
ENSG00000207608,ENST00000384876,miRNA,MIR127,MI0000472,hsa-mir-127
ENSG00000272458,ENST00000606207,miRNA,MIR432,MI0003133,hsa-mir-432
ENSG00000207942,ENST00000385207,miRNA,MIR136,MI0000475,hsa-mir-136
ENSG00000264295,ENST00000585192,miRNA,MIR3922,MI0016429,hsa-mir-3922
ENSG00000266404,ENST00000579567,miRNA,U85056.5,,
ENSG00000221077,ENST00000408150,miRNA,AL117190.1,,
ENSG00000265054,ENST00000583581,miRNA,AC090051.1,,
ENSG00000207546,ENST00000384815,miRNA,MIR548C,MI0016688,hsa-mir-548z
ENSG00000207546,ENST00000384815,miRNA,MIR548C,MI0003630,hsa-mir-548c
ENSG00000266141,ENST00000581942,miRNA,MIR2909,MI0013083,hsa-mir-2909
ENSG00000207573,ENST00000384841,miRNA,MIR550A2,MI0016687,hsa-mir-550b-2
ENSG00000207573,ENST00000384841,miRNA,MIR550A2,MI0003601,hsa-mir-550a-2
ENSG00000264119,ENST00000584182,miRNA,MIR4795,MI0017442,hsa-mir-4795
ENSG00000266740,ENST00000584635,miRNA,MIR4708,MI0017341,hsa-mir-4708
ENSG00000263936,ENST00000577276,miRNA,AL592183.7,,
ENSG00000207781,ENST00000385047,miRNA,MIR625,MI0003639,hsa-mir-625
ENSG00000216085,ENST00000401266,miRNA,AC005048.1,,
ENSG00000266112,ENST00000582403,miRNA,AC007567.1,,
ENSG00000238876,ENST00000458915,miRNA,AL391261.1,,
ENSG00000199005,ENST00000362135,miRNA,MIR370,MI0000778,hsa-mir-370
ENSG00000239150,ENST00000458758,miRNA,AL592183.6,,
ENSG00000238303,ENST00000459252,miRNA,AL592183.2,,
ENSG00000238600,ENST00000459323,miRNA,AL592183.3,,
ENSG00000239060,ENST00000459365,miRNA,AL592183.5,,
ENSG00000238664,ENST00000459486,miRNA,AL592183.4,,
ENSG00000264749,ENST00000584487,miRNA,AC011313.1,,
ENSG00000264374,ENST00000581916,miRNA,AL357115.1,,
ENSG00000265695,ENST00000581130,miRNA,MIR3064,MI0017375,hsa-mir-3064
ENSG00000266241,ENST00000579212,miRNA,MIR5047,MI0017932,hsa-mir-5047
ENSG00000266566,ENST00000579926,miRNA,AC009994.2,,
ENSG00000207971,ENST00000385236,miRNA,MIR125B1,MI0000446,hsa-mir-125b-1
ENSG00000198975,ENST00000362105,miRNA,MIRLET7A2,MI0000061,hsa-let-7a-2
ENSG00000207994,ENST00000385259,miRNA,MIR100,MI0000102,hsa-mir-100
ENSG00000265070,ENST00000580221,miRNA,AC006115.1,,
ENSG00000265600,ENST00000584839,miRNA,AC006480.1,,
ENSG00000264453,ENST00000582304,miRNA,AC003006.1,,
ENSG00000265655,ENST00000580240,miRNA,AC069280.1,,
ENSG00000265357,ENST00000584016,miRNA,MIR4493,MI0016855,hsa-mir-4493
ENSG00000266814,ENST00000582000,miRNA,AP000868.1,,
ENSG00000221258,ENST00000408331,miRNA,AC011465.1,,
ENSG00000265878,ENST00000584357,miRNA,MIR3914-1,MI0016421,hsa-mir-3914-2
ENSG00000265878,ENST00000584357,miRNA,MIR3914-1,MI0016419,hsa-mir-3914-1
ENSG00000266688,ENST00000581603,miRNA,AC079398.1,,
ENSG00000266772,ENST00000579884,miRNA,AC091738.2,,
ENSG00000264494,ENST00000581927,miRNA,MIR4650-2,MI0017278,hsa-mir-4650-2
ENSG00000264494,ENST00000581927,miRNA,MIR4650-2,MI0017277,hsa-mir-4650-1
ENSG00000265109,ENST00000577389,miRNA,AC055811.1,,
ENSG00000266333,ENST00000401168,miRNA,AC117372.1,,
ENSG00000221515,ENST00000408588,miRNA,AC007333.1,,
ENSG00000264089,ENST00000580089,miRNA,MIR3681,MI0016082,hsa-mir-3681
ENSG00000266559,ENST00000581459,miRNA,MIR4530,MI0016897,hsa-mir-4530
ENSG00000221279,ENST00000408352,miRNA,AC005161.1,,
ENSG00000264370,ENST00000579927,miRNA,MIR3125,MI0014142,hsa-mir-3125
ENSG00000265061,ENST00000577260,miRNA,MIR4419B,MI0016861,hsa-mir-4419b
ENSG00000265635,ENST00000579753,miRNA,MIR3612,MI0016002,hsa-mir-3612
ENSG00000266499,ENST00000579867,miRNA,AC008536.1,,
ENSG00000221749,ENST00000408822,miRNA,AC107020.1,,
ENSG00000215942,ENST00000401123,miRNA,AP000866.1,,
ENSG00000222776,ENST00000410844,miRNA,AE000659.1,,
ENSG00000265993,ENST00000581190,miRNA,MIR5694,MI0019301,hsa-mir-5694
ENSG00000264333,ENST00000577668,miRNA,AC020915.1,,
ENSG00000207839,ENST00000385104,miRNA,MIR33B,MI0003646,hsa-mir-33b
ENSG00000238634,ENST00000458941,miRNA,AE000660.1,,
ENSG00000266640,ENST00000582477,miRNA,MIR4754,MI0017394,hsa-mir-4754
ENSG00000221778,ENST00000408851,miRNA,AC034236.2,,
ENSG00000220996,ENST00000408069,miRNA,AC034236.1,,
ENSG00000264921,ENST00000581763,miRNA,AC106771.1,,
ENSG00000265375,ENST00000578358,miRNA,MIR4679-2,MI0017311,hsa-mir-4679-2
ENSG00000265375,ENST00000578358,miRNA,MIR4679-2,MI0017310,hsa-mir-4679-1
ENSG00000222717,ENST00000410785,miRNA,AC016553.1,,
ENSG00000264157,ENST00000583925,miRNA,MIR3127,MI0014144,hsa-mir-3127
ENSG00000265985,ENST00000584326,miRNA,AC005686.1,,
ENSG00000263632,ENST00000581506,miRNA,AC126177.1,,
ENSG00000263538,ENST00000580166,miRNA,AC097103.1,,
ENSG00000252801,ENST00000516992,miRNA,AC067735.1,,
ENSG00000265930,ENST00000581337,miRNA,MIR4734,MI0017371,hsa-mir-4734
ENSG00000266632,ENST00000577947,miRNA,MIR4726,MI0017363,hsa-mir-4726
ENSG00000252974,ENST00000517165,miRNA,AC121334.1,,
ENSG00000266229,ENST00000580664,miRNA,AC020606.1,,
ENSG00000272230,ENST00000607845,miRNA,MIR3666,MI0016067,hsa-mir-3666
ENSG00000221669,ENST00000408742,miRNA,MIR548N,MI0006399,hsa-mir-548n
ENSG00000265189,ENST00000582954,miRNA,AC006080.1,,
ENSG00000264792,ENST00000582405,miRNA,MIR4637,MI0017264,hsa-mir-4637
ENSG00000223082,ENST00000411150,miRNA,AC121336.1,,
ENSG00000266085,ENST00000580848,miRNA,AL109658.1,,
ENSG00000212036,ENST00000390747,miRNA,AC016575.1,,
ENSG00000263791,ENST00000584037,miRNA,MIR4727,MI0017364,hsa-mir-4727
ENSG00000263452,ENST00000580351,miRNA,AL121899.1,,
ENSG00000221062,ENST00000408135,miRNA,MIR1292,MI0006433,hsa-mir-1292
ENSG00000264079,ENST00000579890,miRNA,AC079412.1,,
ENSG00000266355,ENST00000584552,miRNA,AL117334.1,,
ENSG00000264957,ENST00000579046,miRNA,AL109805.1,,
ENSG00000199024,ENST00000362154,miRNA,MIR103A2,MI0007262,hsa-mir-103b-2
ENSG00000199024,ENST00000362154,miRNA,MIR103A2,MI0000108,hsa-mir-103a-2
ENSG00000222494,ENST00000410562,miRNA,AC091178.1,,
ENSG00000216076,ENST00000401257,miRNA,AC002066.2,,
ENSG00000266738,ENST00000584244,miRNA,MIR4757,MI0017398,hsa-mir-4757
ENSG00000216077,ENST00000401258,miRNA,MIR887,MI0005562,hsa-mir-887
ENSG00000222884,ENST00000410952,miRNA,AC023513.1,,
ENSG00000265904,ENST00000584584,miRNA,AC005288.1,,
ENSG00000221449,ENST00000408522,miRNA,AL109618.1,,
ENSG00000199075,ENST00000362205,miRNA,MIR26A1,MI0000083,hsa-mir-26a-1
ENSG00000222670,ENST00000410738,miRNA,CU459211.1,,
ENSG00000265178,ENST00000580969,miRNA,MIR4728,MI0017365,hsa-mir-4728
ENSG00000221726,ENST00000408799,miRNA,AL031653.1,,
ENSG00000221201,ENST00000408274,miRNA,AL031655.1,,
ENSG00000222298,ENST00000410366,miRNA,AL031655.2,,
ENSG00000252819,ENST00000517010,miRNA,AL121898.1,,
ENSG00000266769,ENST00000584824,miRNA,AL353751.1,,
ENSG00000263959,ENST00000580582,miRNA,AC092988.1,,
ENSG00000198997,ENST00000362127,miRNA,MIR107,MI0000114,hsa-mir-107
ENSG00000264599,ENST00000408554,miRNA,AL109754.1,,
ENSG00000216184,ENST00000401365,miRNA,AC048346.1,,
ENSG00000207622,ENST00000384890,miRNA,MIR619,MI0003633,hsa-mir-619
ENSG00000238424,ENST00000459300,miRNA,AC190387.1,,
ENSG00000221555,ENST00000408628,miRNA,AC068669.1,,
ENSG00000252216,ENST00000516407,miRNA,AC007041.1,,
ENSG00000265281,ENST00000583472,miRNA,MIR3935,MI0016591,hsa-mir-3935
ENSG00000264465,ENST00000579240,miRNA,AC008938.1,,
ENSG00000265391,ENST00000583008,miRNA,AC112504.1,,
ENSG00000207943,ENST00000385208,miRNA,MIR634,MI0003649,hsa-mir-634
ENSG00000271876,ENST00000607244,miRNA,AC073508.1,,
ENSG00000221477,ENST00000408550,miRNA,AC108739.1,,
ENSG00000216136,ENST00000401317,miRNA,AC108697.1,,
ENSG00000216081,ENST00000401262,miRNA,AC010146.2,,
ENSG00000221762,ENST00000408835,miRNA,AC092786.1,,
ENSG00000199088,ENST00000362218,miRNA,MIR379,MI0000787,hsa-mir-379
ENSG00000199109,ENST00000362239,miRNA,MIR411,MI0003675,hsa-mir-411
ENSG00000207749,ENST00000385016,miRNA,MIR299,MI0000744,hsa-mir-299
ENSG00000198982,ENST00000362112,miRNA,MIR380,MI0000788,hsa-mir-380
ENSG00000221745,ENST00000408818,miRNA,MIR1197,MI0006656,hsa-mir-1197
